venue_no,venue_name,review_text
V31,PYRÁ,"We held our wedding reception at Pyra. We booked the entire venue, with the upstairs loft serving as a dance floor with bar and downstairs having tables and seating for guests.  Canapes were served upstairs and a buffet dinner was served downstairs.  We lucked out with great April weather, so guests were also able to enjoy Pyra’s patio and additional space on Lonsdale Road. We were very happy with our decision to have our reception at Pyra, and many of our guests commented on how lovely the space was, how nice the staff were, and how delicious the food was.
 
The venue:  
The space is gorgeous with lots of natural light upstairs.  Guests arrived at 4pm but we had the venue for the entire day, and Pyra gave our florist access earlier to set up beautiful flower arrangements and candles - it looked stunning.  Pyra set up our welcome sign and card box too. The venue also accepted delivery of our cake on the morning of the wedding which was a huge help, set it up very nicely upstairs, and cut it for us after the formal “cake cutting” shots.  We were able to coordinate with Pyra ahead of time to arrange the space how we wanted, such as how many tables we wanted downstairs and the set-up of the loft upstairs.  They even had a microphone ready for us upstairs so we could say a few words to our guests before our cake cutting. Perfect! For the evening dancing, we were able to set the disco lighting to our colour scheme, which worked really well with candles and foliage (latter 2 provided by our florist).
 
The food: 
The buffet dinner was fantastic.  Pyra gave us multiple menu items to choose from and we were able to fix a nice menu that took into account guests’ dietary restrictions.  We initially booked the venue when it had a different chef and menu.  We came in a few months before our wedding to try the new menu – our dinner was delicious then and there was no dip in quality for the buffet-style served at our reception. Fionn worked with us how to plan best - because we wanted a relaxed style with a dance floor upstairs, we ended up feeding our 80 guests in two sittings downstairs, which worked perfectly. The upstairs space can seat 60 people, which didn’t work for how we planned our event, but does look really nice in photos. The late night food served around 10pm also went down very well.
 
The staff: 
The staff, including the bartenders and waiters, were hardworking, friendly and very nice to guests.  Enough staff were around that guests never had to wait long for drinks.  Members of staff cut our cake for us and also boxed up the late night food for guests to bring home.  Fionn, the day-of coordinator, was on-site for our entire reception and was very helpful, even helping coordinate our midnight bus arrival. 
 
Responsiveness:
Overall we were happy with the responsiveness of the venue.  It took a little while to nail down the final details of the food menu and drinks menu/bar tab but we were ultimately very happy with the result.  As the venue hosts more weddings/ larger-scale events we’d expect this will improve. 

Overall: 
We highly recommend Pyra for a wedding reception. We had 80 guests in total, which worked very well for the canapes/cocktail hour upstairs (4-6pm), sit-down buffet downstairs (6-8pm, split into two seatings) and dancing upstairs (8pm-midnight).  The upstairs loft was able to fit all 80 guests plus a four-piece band.  Lonsdale Road is also a charming street that provided great photo opportunities.  We looked into several other venues, and came away happy with Pyra's quote – we were able to book the venue, food (including canapes, dinner and late night food) and a generous bar tab for roughly the amount some other London venues were charging for just their space (no food or drink included). We and our guests had a fantastic time. Thanks so much to Fionn and the Pyra team :)"
V31,PYRÁ,"We had our wedding celebration at Lula. We booked the loft and restaurant for this.

Positives:
The venue is beautiful and needs minimal decoration.
The food was amazing; the chef is truly professional and everyone loved it.
They redecorated the restaurant section and added a set of couches to make it a lounge, which was beautiful.
The staff was very hardworking, professional, and lovely.

They provided us with a lounge, a wedding breakfast space and a dance floor.

Flexibility with Cake:
The bakery was scheduled to deliver and set up the cake at 16:45, but they delivered it at 09:45 instead. The Lula team handled the situation professionally by storing the cake and setting it up at the correct time. They presented the cake beautifully and assisted in cutting it into nice pieces. It could not have been more perfect.


The list of available drinks was huge, and they were happy to make custom drinks and bring in different juices if requested in advance. The event manager tried to accommodate every wish we had, and on the day we could not have hoped for more. Most of our guests said it was one of the best weddings and most beautiful venues they had ever been to.

Negatives:
Food tasting for the wedding menu was not included, which we had assumed would be, but it was given at a 50% discount. We had to sort out the floral decoration last minute, as they had initially suggested they would arrange it for us after providing a budget, but later said we needed to find our own. At times, they were a bit slow to respond, which made us anxious, but after communicating with them, this was resolved, and communication was very swift.

In conclusion:
Lula gave us the most beautiful wedding we could have dreamt of. We highly recommend them. The venue, the food, the service were amazing, and we could not have hoped for more."
V28,Joe Allen Restaurant,No reviews section
V32,Sandon Manor,"We had such a special wedding at Sandon Manor, the team made every effort to make our day so so special and we will be forever grateful for that. A dream team! The day ran so smoothly and they worked so hard. The venue is unique with lots of different spaces which unfold throughout the day, which was perfect as our wedding fell on a wet and windy autumnal day. We would highly recommend Sandon Manor!"
V32,Sandon Manor,"Sandon Manor provided the perfect venue for our wedding. From the initial conversations and meetings with the team, we knew we were in safe hands and had made the right choice. They kept us informed with any events, made information a bit payments clear and reassured us with any query we had. 
The accommodation was exceptional and fitted our requirements perfectly, with high quality finishing touches throughout to ensure our stay was as comfortable as possible. 
The wedding venue was incredible! Our ceremony took place in the gorgeously modern barn with stunning draping and greenery. Following on, we had a blissful drinks reception which was on the expertly manicured lawn (with mini golf!) and sun-trap of a courtyard. We then moved onto our wedding breakfast which was held in the main barn, seating all of our guests comfortably with space for decor and extra details. Following from dinner, the part started and the club room came to life! This was absolutely the talking point of the day and our guests raved about how incredible it was! It managed to create a club-like atmosphere, whilst maintaining the vibe, albeit at a reduced volume, in the rest of the barn.  The layout of the venue was important to us, as it ensured our guests never strayed too far,  to keep the momentum of the day. 
The team at Sandon worked superbly with all of vendors which ensured the day ran smoothly from set up to clearing. All of our vendors commented on how much they too loved working there. 
The venue, the aesthetics, the staff, everything was perfect! We would absolutely recommend to anyone getting married."
V32,Sandon Manor,"We cannot recommend Sandon Manor enough. From the quality of the service, the helpfulness and friendliness of the team, the beautiful accommodation and the most amazing venue which all or guests loved partying the night away in. To make it even more special the Manor is in amazing grounds in beautiful countryside and nature reserves.
Sandon Manor made our dream come true."
V32,Sandon Manor,"I couldn't recommend Sandon Manor highly enough - from our first enquiry to our Wedding, nothing was too much trouble.  The team are so friendly and easy to communicate with, very approachable and responsive.  They respond to any questions immediately and having the day before to set up with Tom was fantastic.  Styaying in the Manor House and Dovecote was the icing on the cake as to be with friends and family the night before and the day after was so fabulous.  On the day Tom and the team were absolutely fantastic and couldn't have done more to make our special day.  We couldn't have dreamt of anywhere more perfect than Sandon Manor - a huge thank you to all the staff."
V32,Sandon Manor,"If you are considering Sandon Manor for your wedding venue, I beg you: scratch it off your list now. Yes, the house and grounds are beautiful, but the people behind it are absolutely awful. They ruined our wedding experience.

I will get straight to it. Sandon Manor has a very strict policy on guests leaving the site by 11:30pm (and no one is allowed back to the Manor unless they’re official guests staying overnight). We had lots of international guests at our wedding. Many hadn’t seen each other in years and would be jetlagged - we thought they may be keen to continue chatting after 11:30pm. With this in mind, we made a booking with Sandon Village Hall via our contacts at the church (where we were attending services and later married). They granted us access to the village hall until 1am as a contingency spill over space.

We mentioned this in passing during our online meeting with one of the Sandon Manor team a month before our wedding. Within hours, I received a voicemail from the lady in charge of Village Hall bookings saying (quote) “someone at Sandon Manor is trying to throw a spanner into the works for you”. It soon transpired that they had raised an official complaint to the parish council and pressurised the village hall team into cancelling our booking. To be clear, Sandon village Hall and Sandon Manor are entirely separate entities – there is no crossover between them whatsoever, as the owner of Sandon Manor later acknowledged.

It gets worse. Gob smacked, we asked Kate – the owner of Sandon Manor – for a call to find out what was going on. She was abhorrent, trying to justify her meddling as a necessary measure to protect her wedding license (side note: with Sandon Manor it is always about the money – once your deposit is paid they care nothing for your ‘special day’; you are just another cash cow). Did she apologise for stabbing us, her clients, in the back? No, she did not. She could not even fathom how hurt we were by being completely bypassed in the communication chain and how deceitful and disrespectful this was. My husband and I were quite literally left speechless. We’ve never experienced this sort of treatment from anyone, let alone our wedding venue - to whom we were paying many thousands of pounds. Dealing with this stress in the final month of wedding prep really took its toll on us and soured things. We no longer looked forward to our day, rather dreaded what Sandon Manor might do next.

Aside from this major incident, there were many other occasions when Sandon Manor were unhelpful and unfeeling in their interactions with us:

- We enquired if it would be possible to arrange a large pizza takeaway order instead of using Sandon Manor’s caterer for our late night food. One of the team explained on a call that this wasn’t contractually possible; we acknowledged this. We then received an email saying ‘If you are unable to follow this or any other of our T&C's we would be happy to cancel your booking.’ This was less than a month before our wedding.
- We had a harpist perform in the church. We were told she wasn’t allowed to play during our drinks reception in the grounds due to potential noise complaints (an acoustic harp at 2pm in the afternoon). No other music was permitted outside the house.
- Sandon Manor is an incredibly expensive (in hindsight, grossly overpriced) venue. But we were also hit with hidden fees when booking their accommodation option - an extra £425 ‘cleaning fee’ was added to our bill. 
- At the time of booking, Sandon was running a promotion waivering the £700 fee for hiring their ceremony space. As we were marrying at the church, we asked if it would please be possible to put this towards other elements of our day i.e. using their festoon string of lights in the barn (for which they charge £450). They refused.
- We were unsure about booking the 1-bed Dovecote on the grounds as - at £499 for the weekend - it was a considerable expense. While we were deciding Sandon Manor rented it out on Air BnB (to one of our guests, which made for a very awkward conversation). 

To summarise, you only get one wedding day. Kate and her team absolutely ruined ours. There are so many other lovely venues in north Hertfordshire run by decent, humane people. Please prioritise your happiness and choose wisely. I wish we had."
V32,Sandon Manor,"Sandon Manor is a stunning wedding venue with a great team behind it. The exclusive use of the manor for the weekend was a highlight, allowing us to relax with friends and family in the lead up to and after the big day. The Sandon team were brilliant, guiding us through the planning process and ensuring everything ran smoothly on the day. We couldn't have asked for a better place and team to help us celebrate our big day."
V32,Sandon Manor,"We couldn’t have asked for a more perfect venue for our special day. Holly, Tom and the rest of the brilliant team made us feel welcome from day one. Special mention to Tom for making the day run so seamlessly, so professional and accommodating of all our needs. 

The venue itself is stunning, located in the beautiful Hertfordshire countryside. The Manor House makes for a tremendous location to prepare, and the Dovecote suite is a nice touch: a great addition for the groom to spend the last night. We loved the small details of the characteristic main venue, with the botanical feel to the bar a great backdrop to the barn. 

It’s a shame we can’t stay every week! 

Dan & Suzanne"
V32,Sandon Manor,"To Holly, Louise, Tom & Kate, wow, what can we say but the biggest thank you for the best day of our lives! When we viewed the beautiful venue over two years ago we just knew instantly Sandon Manor was the one, not just because it’s stunning, but you guys are amazing! Thank you for making all our wedding dreams come true. Forever grateful and can’t wait to return to reminisce. Lots of love, the new Mr & Mrs Jakes xxx"
V32,Sandon Manor,"From the moment we visited Sandon Manor we knew this would be our wedding venue for 9 September 2023. Seeing the spectacular finish of the house carry through to the completed venue just shows the high level of attention to detail this venue had to offer. 

Holly, Tom and the rest of the team filled us with confidence right from our first interactions, annd went above and beyond on the wedding weekend itself to facilitate us, our suppliers and guests. The main house, dovecote, annex and extensive grounds were a wonderful way to have close family stay with us on site, and so handy to be able to all get ready nearby the morning of. 

Thank you for making our wedding weekend a truly memorable occasion, for us and our families. We all look back on this day with the happiest, sunniest memories and Sandon Manor will always have a very special place in our hearts."
V32,Sandon Manor,"We had the most amazing wedding weekend at Sandon Manor. 

The venue itself is the perfect backdrop for a wedding, our photos looked amazing from every single angle. There were so many spaces to make use of throughout the day which helped things to run incredibly smoothly and meant we didn’t need to have a ‘turnaround’ during the evening. The spaces really wowed our guests and created such a lovely atmosphere. Including the ‘club room’ dance floor that had our guests dancing until the very last song! 

We stayed at the Manor House for the weekend, extending our wedding into a perfect weekend retreat. The house itself is beautiful, with lots of different areas for everyone to relax, and the perfect peaceful location to chill the night before the big day! 

From our first viewing to checking out the day after our wedding, the Sandon staff were attentive, friendly and helped us feel relaxed and looked after throughout an otherwise overwhelming process. We’d highly recommend this venue to anyone looking for a beautiful, peaceful and unique wedding venue!"
V33,Merchant Taylor's Hall,"Thank you so much to the entire team for making our wedding so special! Thanks to Donique, MJ, Mo, Harry and everyone else for helping us organise our day and for their professional but friendly attitude. Merchant Taylors is such a beautiful venue and offers a brilliant layout and different spaces to make the day so special!"
V33,Merchant Taylor's Hall,Thank you all so very much for such an amazing wedding on Saturday. You all worked tirelessly to make it so special.  Everything was truly wonderful and you all did me proud! Both Hugh and I couldn’t have asked for anything more in terms of being so well looked after. Our guests were so impressed and have given us so many compliments on a brilliantly well run event. Thank you all again for playing a brilliant part in our truly wonderful day of which we loved every minute
V33,Merchant Taylor's Hall,Thank you so much for the most wonderful wedding reception at the end of April. We had the perfect day and our guests all commented on how well looked after they has been. Thank you again for all your hard work!
V33,Merchant Taylor's Hall,"We know this is very late (we have no excuse), but we wanted to say thank you for everything you and the team at Merchant Taylor's did for us on our wedding day. All the guests have since told us how much they loved the venue, food and service. Fingers crossed you get a few couples getting in touch! Again, Thank You for everything!"
V33,Merchant Taylor's Hall,"My brother and I attended the wedding today, as Florist's for the wedding party.
We were treated fantastically well by ALL the staff that we met, nothing was too much trouble and they made our task a COMPLETE pleasure. 
If this is how they treat the actual wedding party then you will have a unforgettable time.  Many thanks to all the staff for helping us to do our job with ease ."
V33,Merchant Taylor's Hall,"Zara,

Can we thank you and your team at Merchant Taylor’s Hall for all your hard work in making Caroline and Neil’s recent wedding so very special. You, in particular, were able to deal with every question and request in a really professional manner.

Merchant Taylors’ Hall is part of the rich panoply of history and tradition, which makes this great City. All of our guests, and in particular those from abroad, were totally spell bound by the atmosphere, the food and service. 

James was superb in organising the whole operation. To turn the Great Hall from a wedding ceremony hall to a banqueting suite for 110 guests, including flowers, place settings and dance floor in ninety minutes was truly remarkable. 

The food and wine was of an amazing standard, we know that Merchant Taylors’ Hall has a reputation for presenting some of the finest dining in the City of London. You certainly surpassed all expectations.

We have many wonderful memories of the 10th September 2016, but it is best summed up by our daughter Caroline, “Can we do it all over again?”."
V35,Clearwell Castle,"Can’t tell you how wonderful the team were at Clearwell. Our wedding coordinator Phaedra was exceptional. Attention to detail and everyone of the team from front of house, waiting staff, groundsmen and the DJ made our day absolutely everything we dreamed of and unique to us. 

Can’t recommend highly enough and cost was outstanding value for money.

So many our guest commented on the quality of the food and that it was the best wedding they had been too!  The children loved the magic of the castle and opportunity to get outside and see the grounds.

The grooms family had a fabulous time staying in the cottages the night before and our guests at both the Castle & the Wyndham had a fabulous stay on the night of the wedding.

Wish we could do it all again!"
V35,Clearwell Castle,We had our wedding at Clearwell in June and we couldn’t recommend it highly enough. From start to finish everything was perfect and they went above and beyond to ensure we had an amazing day. I’d not hesitate in recommending them to any couples. Just a gorgeous place with staff that really care in making your day all that you hope it will be.
V35,Clearwell Castle,"From the moment we first visited Clearwell, we knew this was the venue for us. From the moment we started planning to the final touches on the day, all the staff were fantastic. Ann, our wedding coordinator, was a delight to work with throughout. Nothing was too much trouble and she kept us updated throughout. The day was tailored exactly to our needs and when we arrived at the venue on the day they had prepared everything perfectly. 

We did the night before package which included rooms and food the evening before. We were supplied with so much food no one went hungry. The rooms in the Wyndham and the Castle are fantastically appointed. 

The venue itself is gorgeous. The cellar bar downstairs adds a whole different dimension to the occasion where you can really let your hair down. 

This was an absolute dream come true venue for us. We loved every single minute."
V35,Clearwell Castle,"I cannot fault this venue at all. We initially had to change our wedding date because of lockdown and they were so supportive and empathetic.
Ann, our coordinator, is quite possibly the loveliest person on the planet. She was always happy to answer any questions and it never felt like we were being a nuisances or asking a silly question.
On the morning of the wedding she was a lovely calm presence and the whole day just ran like clockwork.
The food was out of this world with many guests saying it was the best food they’d had at a wedding and one person actually thought we’d hired a Michellin Chef! 
 The venue is so so beautiful with plenty of space. The downstairs cellar was a great place to party the night away, it was like an exclusive nightclub. There were lots of quieter rooms for people who wanted some peace. 
 The DJ was brilliant, we forgot to give a list of songs we liked but he did a great job of guessing what we liked ( he must’ve looked at our age and figured nineties dance music was our era. And he was bang on the money)
I do not have a single complaint about this venue"
V35,Clearwell Castle,"I cannot speak highly enough about Clearwell Castle as a wedding venue.  The venue itself is absolutely stunning.  It rained on our wedding day but the indoor space was so vast and beautiful that ourselves and our guests still had the most amazing time!  Our wedding co-ordinator, Phaedra, was absolutely incredible, both before and during the wedding.  She was always so professional, replied to all of my emails (there were many) and answered all queries efficiently.  On the day, we genuinely could not have managed without her.  The day flowed so well with her guidance and it really helped me as the Bride as I felt I didn't need to worry about anything! All the other staff at Clearwell and at the Wyndham hotel were also so wonderful! Everyone worked so hard and every member of staff was so kind to us; it just made our day incredibly special and we are so appreciative to them all.  The food was great, service very quick and all the guests really enjoyed it!  We had so many compliments about the staff and venue!  I honestly could not recommend Clearwell castle more as a wedding venue!"
V35,Clearwell Castle,"Our wedding on 10/11/23 was just the absolute perfect day from start to finish. Our wedding planner manager, Hannah, was incredible, not just on the day but throughout the whole planning process. She ensured everything ran smoothly on the day, sparing no details ensuring everything was just perfect and to time but without being stressful. She was very accommodating with the planning meetings working around both mine and my now Husband's shift patterns.
We both stayed the night before our wedding and the night of the wedding with many of our guests travelling a distance so also staying in the Wyndham which was very convenient. Staying in Keepers cottage with the Bridesmaids the night before added to the experience with the added feature of the hot tub, the groomsmen were very jealous. The beds were very comfortable and everyone was excited to stay in a castle.
On the day of the wedding, the staff were very accommodating moving the bridal party along to the bridal suite to finish preparations earlier than originally planned. The breakfast provided was the perfect amount for a busy morning getting ready.   Everything, including the gardens, were immaculately kept adding to the WOW factor of getting married in a Castle. 
The canapes served and welcome drinks were well received by the guests and ourselves whilst we had photographers prior to the wedding breakfast. The food was phenomenal and great portions and I was stuffed after. The staff were very accommodating for us with a lot of people with allergies, dislikes of mushrooms so adapting the menu for these individual people. We were even able to swap out a few bottles of wine included in our package for cocktails as us as the Bride and Groom did not drink wine. 
As soon as we walked in the venue the first time, we knew it was the place we wanted to get married. Everytime we went back to view the venue again I fell more and more in love. For anyone thinking about viewing or even booking this incredible venue I would say do it! We will be going back for events in the future to relive the best day of our lives."
V35,Clearwell Castle,"We got married at Clearwell castle April 2023. What can I say it's the most perfect venue and we had the most amazing day. The organisation was amazing and the staff were great on the day and even leading up to the big day. Phaedra was our wedding planner and communication with her was great throughout and on our wedding day she ensured that it all ran smoothly. I cannot recommend Clearwell castle and their staff enough. Thank you again for helping us have our dream wedding. 
Kind regards

Vanessa & David x"
V35,Clearwell Castle,"We had the most amazing wedding day on the 24th of November 2023, the whole day ran so smoothly and all our guests absolutely loved the venue. The food was amazing and our guests loved the fish and chip buffet in the evening! The whole progress of planning the wedding was so straight forward and Phedera was a great wedding manager."
V35,Clearwell Castle,"Clearwell Castle exceeded all our expectations for our wedding day. The moment we stepped onto the grounds, we were captivated by its timeless charm. The staff, especially Hannah, went above and beyond to make every detail perfect, ensuring a seamless and stress-free experience. The Ball Room, where we exchanged our vows, felt like something out of a storybook. The surrounding gardens provided a stunning backdrop for photos and added to the overall enchantment of the day. Our guests were equally impressed, and many commented on the unique and romantic atmosphere. Choosing Clearwell Castle was the best decision we made for our special day; it truly felt like a fairy-tale come to life."
V35,Clearwell Castle,"We had the perfect wedding at Clearwell Castle, their team were superb in providing planning assistance from the point of our booking, guidance on all aspects of our wedding choices from registrars and suppliers, and coordination on the day of the wedding to make sure it flowed seamlessly.  It was a beautiful day, and we couldn't be happier with our choice of Wedding location."
V37,Dodford Manor - Barn Wedding Venue,"The Dodford Manor Team, 

We just wanted to take this opportunity to express our thanks for making our day so special! From our very first meeting with Abbie where we left feeling that there couldn’t possibly be anywhere else we could get married apart from Dodford Manor to the day itself where Kayleigh made sure it couldn’t have gone any more perfectly than it did. Nothing could have prepared us for simply how amazing our was. 

Every single detail was perfected and you simply brought all our hopes and dreams to life. For someone who finds it very difficult to let go and not be in control you made me feel incredibly relaxed and reassured that everything would be fine (which it most definitely was). Kayleigh went above and beyond and ensured the day ran smoothly, coordinating flawlessly with suppliers, offering words of reassurance including making sure my sister felt confident when singing for the Father Daughter dance. There is a clear passion for shown by Kayleigh for her job and it makes all the difference. 

When reflecting on our day, words will never be enough to show our appreciation and thanks for the phenomenal team at Dodford. We highly recommend the venue and the team they simply are magical and help make dreams come true.

We wish we could do it all over again and can’t wait to share our photos with you when we receive them. 

All our Love and Best Wishes
Mr and Mrs Cole 
(09.04.25)"
V37,Dodford Manor - Barn Wedding Venue,"I got married at Dodford Manor in February this year. A great time was had by all and I will be recommending the venue to any friends planning weddings. 

The weather was bad on the day so we didn’t get to use the outside area very much, but it didn’t matter as the inside is so lovely. 

Sky was really helpful and put me at ease on the day. Questions in the lead up and on the day were answered quickly and I was made to feel like the only bride in the world!"
V37,Dodford Manor - Barn Wedding Venue,"Dodford was the first venue we looked at shortly after we got engaged. The staff were friendly and relaxed when we had a tour, I knew it was the place for us! I think Lydia telling my now husband that we couldn’t have fireworks due to the animals nearby but we could have a fire performer outside, sold the deal for us! I got an amazing fire performer as a surprise for my husband and the guests after we had sparklers, and it just completed an amazing day!
We heard such positive things Dodford about how professional and smooth running weddings have been from our suppliers, and you guys didn’t disappoint. You handled the day so well, we didn’t worry about a thing and just enjoyed ourselves the whole day. 
We honestly had so many lovely messages and conversations after our wedding about how the venue was amazing, everything and everyone was catered for, from my 88 year old Nan, to young children who could play and enjoy the outdoors with a scoop of amazing ice cream. We honestly couldn’t have asked for a better day, we would do it again in a heartbeat if we could! Thank you for making the day so seamless! We are eternally grateful to everyone at Dodford for making our dreams come true becoming Mr and Mrs Price!"
V37,Dodford Manor - Barn Wedding Venue,"Dodford Manor what an incredible venue, from initial enquiry to booking, Dodford and the staff were so accommodating and well organised. Nothing was ever too much trouble, even if emails were being sent at 11pm. The day itself, wow it was absolutely incredible, as our wedding was on a budget and due to small numbers Dodford were amazing at setting out our decorations, everything was absolutely perfect and a special shout out to Kayleigh who was amazing on our wedding day. She kept us on time, always checking we were okay and just such a lovely person and really made our day perfect. Would highly recommend a Dodford to any couple due to be married they make the planning and the day an absolute dream and we want to relive it over again."
V37,Dodford Manor - Barn Wedding Venue,"It goes without saying that Dodford is a fab venue.... stunning set up, well maintained, clean, perfect grounds etc... but the best thing about Dodford is the team! I had super high expectations of any wedding venue I booked as I used to run a wedding venue myself (potential nightmare client 😂).... from the 1st viewing the team were fantastic. Relaxed, stress free, organised, professional, knowledgeable, flexible but mostly importantly friendly which gave me complete confidence in them delivering my perfect day.
In the run up to the big day the team are super responsive on email and phone We didn't meet our Event Manager, Lydia, until the day but I was always confident that they work as a whole team and therefore having 1 point of contact was not necessary at all.
In the day Lydia was amazing! Still relaxed and professional and the whole day ran so smoothly. Every requirement was perfect, on time, delivered exceptionally.
We had the best day, thank you to the whole team (especially Lydia!)
Vic & Tony
."
V37,Dodford Manor - Barn Wedding Venue,"We honestly can’t say thank you enough for how amazing Dodford Manor Barn was, along with all the incredible staff who helped make our day truly unforgettable.

From the moment we visited, we fell in love with the beautiful landscapes, open-plan barns, and stunning large windows that flooded the space with natural light. The venue package was one of the best we saw during our search—it felt like everything we could possibly need was covered.

The team at Dodford Manor Barn were incredibly friendly and supportive throughout the entire planning process. Communication was open and consistent, which made everything feel so much more manageable and stress-free. We were even able to find all of our wonderful vendors through Dodford Manor Barn, which was a huge bonus!

As a bride who suffers from anxiety, I was unwell on the morning of the wedding. But I have to give special thanks to Kayleigh and our vendors, who were absolutely amazing and supported me through every step—they helped me feel calm, cared for, and ready to enjoy the day.

Our guests couldn’t stop talking about how stunning the venue was and how lovely the food turned out. We were also lucky enough to have sunshine all day, topped off with a beautiful sunset in the evening—it truly felt magical.

Thank you again, Dodford Manor Barn, for being such a perfect place to start our next chapter.

With love,
Carter & Emmie (24.03.2025) x"
V37,Dodford Manor - Barn Wedding Venue,"From the moment we booked our wedding at Dodford Manor, we knew we were in good hands—but nothing could have prepared us for just how extraordinary the experience would be. Every single detail was handled with such precision, care, and genuine warmth that it truly felt like a dream come to life.

The venue itself is breathtaking, but what made our day unforgettable was the impeccable service. The entire team operated like a well-oiled machine, making sure everything ran smoothly while keeping the atmosphere joyful and stress-free. Their attention to detail was second to none—no request was too big or too small.

We want to give a heartfelt, special shoutout to *Lydia*, our incredible Wedding Manager. From our first meeting to the final dance, she was nothing short of amazing. Lydia went above and beyond at every turn—anticipating needs before we even voiced them, coordinating flawlessly with suppliers, and offering support with a calming confidence that put us completely at ease, (apart from making me cry the second I saw her! 😂). Her passion for what she does shone through in every interaction, and our day would not have been the same without her.

Thanks to this amazing venue and its phenomenal team (especially Lydia!), we were able to truly enjoy every moment of our wedding, knowing everything was in the best possible hands. If you're considering this venue for your big day—don’t hesitate. It’s everything you hope for, and more.

We want to do it over and over! 
A day we will NEVER forget!! 

Thank you again and all our Love,
Mr & Mr Pargeter-Prince
Rowan & Karl xx"
V37,Dodford Manor - Barn Wedding Venue,"We booked Dodford Manor in Feb 2024 after we viewed the space, for our wedding in March 2025. It was the only venue we viewed, but instantly fell in love with the character and variety of spaces the venue had to offer. The free corkage also really appealed to us as a great way for us to bring our own drinks at a good cost. 

From start to end, the team were amazing, helping us with the planning of the day and making sure we had a great array of suppliers we could work with. The live band was a huge part of our day, and Dodford have a great mixture of acts on their supplier list. 

On the day of the wedding, the groomsmen arrived at the venue to help with set up to see that our amazing event manager, Kayleigh had every single aspect of the day in hand and sorted. She sorted all table settings, decor, stationary - Everything!! Nothing was too much to ask of her and the Dodford team. The day ran impeccably well, with everything being on time and everything we asked for being sorted. Our drinks were served chilled, on time and were always around. It’s easy for venues who offer free corkage to try and limit you drinking your own drink - Not here!! There was constantly beers being topped up, wine bottles replaced and aperol spritz being taken round. Cannot fault them!

The team packed all of our bits away and ready for us to collect the next morning. We are very aware Dodford is a busy venue and wanted to make sure we wasn’t just “another wedding” but at no point was that the case. We felt like we were the one and only wedding and genuinely could not ask for more!

Thank you so so much for everything, Highly recommended!!"
V37,Dodford Manor - Barn Wedding Venue,"We got married her a month ago today and had the most amazing day with them. Jess, Jack and the team made sure that everything ran smoothly and that they were doing everything they could for us on the day. We would 100% recommend them for anyone wishing to marry in such a beautiful setting."
V37,Dodford Manor - Barn Wedding Venue,"We had been apprehensive booking Dodford for our reception that it was so popular in Northamptonshire that our wedding could end up looking the same as a lot of others we knew of, as we're local - but that was a ridiculous thing to worry about! The level of flexibility/customisation you get with Dodford is unmatched in our opinion; as it's such a beautiful venue to start with, you don't have to work hard to make it look good before adding in your personality as a couple! 

The whole process from enquiries to final planning and the execution on the day were great. We did have a slight issue with them not inviting us to a food tasting in enough time before our wedding date (whether they forgot/we were missed off a list we don't know) but when we did raise it they invited us to a tasting at their sister venue instead (it's 2 hours away but we were available to travel thankfully). Every member of staff we encountered in our experience with Dodford were so friendly and make you feel like you are the only couple that matters for them in that moment, which we really appreciated from such a popular/busy venue. Abbie was our Event Manager on the day and provided such an elevated level of service, nothing was too much trouble and she executed our plans/vision to a tee, adding in some extra details that we loved too.

Our wedding was in December 2024, and we only had our reception at Dodford, so the ceremony barn was set up for our drinks reception with plenty of space for guests without it feeling cramped or equally like we were all rattling around in there (we had 75 guests for our reception). They don't have many photos of indoor drinks receptions in their promo so I was a little worried how it would look but the team had it set up beautifully. We also had a brass band on the mezzanine level which was really fun and festive! 

What sold Dodford for us was the no daytime corkage, which meant we could really personalise our drinks reception and wedding breakfast drinks without breaking the bank. There was a slight disconnect with how and when we had requested/planned to serve some of the drinks in our planning meeting and what happened on the day, which we think may have been a slight hiccup in communication between Dodford and Jenkinsons (the caterers), but it didn't have a negative impact on our day at all! 

Overall, there's a reason this is such a popular venue - it is truly perfect!"
